Year,Quarter,Period,Region,Condition,Referrals,Avg_Wait_Weeks,Inpatient_Count,Bed_Days,Treatment_Completion_Rate,Staff_Vacancy_Rate,Year_Quarter_Num
2022,Q3,2022 Q3,North East & Yorkshire,ADHD,563,8.8,62,1748,0.661,0.142,2022.5
2022,Q3,2022 Q3,East of England,Depression,799,14.6,93,4300,0.633,0.153,2022.5
2022,Q3,2022 Q3,East of England,Anxiety Disorders,697,15.9,76,2103,0.67,0.142,2022.5
2022,Q3,2022 Q3,East of England,Bipolar Disorder,193,12.8,20,462,0.654,0.128,2022.5
2022,Q3,2022 Q3,East of England,Schizophrenia/Psychosis,136,9.4,17,681,0.674,0.128,2022.5
2022,Q3,2022 Q3,East of England,PTSD,288,7.7,34,755,0.642,0.114,2022.5
2022,Q3,2022 Q3,East of England,Eating Disorders,169,2.3,23,752,0.673,0.149,2022.5
2022,Q3,2022 Q3,East of England,Personality Disorders,207,12.2,25,739,0.688,0.129,2022.5
2022,Q3,2022 Q3,East of England,ADHD,308,3.9,41,852,0.64,0.153,2022.5
2022,Q4,2022 Q4,London,Depression,2690,8.2,361,6508,0.713,0.132,2022.75
2022,Q4,2022 Q4,London,Anxiety Disorders,2087,15.0,233,7029,0.69,0.116,2022.75
2022,Q4,2022 Q4,London,Bipolar Disorder,581,6.2,65,1185,0.665,0.127,2022.75
2022,Q4,2022 Q4,London,Schizophrenia/Psychosis,425,6.8,52,572,0.714,0.124,2022.75
2022,Q4,2022 Q4,London,PTSD,921,12.0,96,3862,0.684,0.117,2022.75
2022,Q4,2022 Q4,London,Eating Disorders,545,8.0,72,2409,0.619,0.148,2022.75
2022,Q4,2022 Q4,London,Personality Disorders,711,9.0,96,2425,0.623,0.122,2022.75
2022,Q4,2022 Q4,London,ADHD,1048,12.1,111,5048,0.645,0.124,2022.75
2022,Q4,2022 Q4,South East,Depression,1631,14.2,179,3983,0.653,0.13,2022.75
2022,Q4,2022 Q4,South East,Anxiety Disorders,1576,7.3,189,3942,0.694,0.148,2022.75
2022,Q4,2022 Q4,South East,Bipolar Disorder,450,13.6,50,981,0.622,0.142,2022.75
2022,Q4,2022 Q4,South East,Schizophrenia/Psychosis,281,5.8,35,723,0.693,0.126,2022.75
2022,Q4,2022 Q4,South East,PTSD,640,8.9,82,1123,0.685,0.153,2022.75
2022,Q4,2022 Q4,South East,Eating Disorders,350,12.8,47,1919,0.632,0.144,2022.75
2022,Q4,2022 Q4,South East,Personality Disorders,493,9.6,56,776,0.674,0.15,2022.75
2022,Q4,2022 Q4,South East,ADHD,740,10.9,76,3513,0.639,0.134,2022.75
2022,Q4,2022 Q4,South West,Depression,1104,9.6,125,2155,0.642,0.133,2022.75
2022,Q4,2022 Q4,South West,Anxiety Disorders,919,8.1,119,3634,0.697,0.145,2022.75
2022,Q4,2022 Q4,South West,Bipolar Disorder,267,12.2,32,1010,0.681,0.132,2022.75
2022,Q4,2022 Q4,South West,Schizophrenia/Psychosis,204,9.8,21,533,0.66,0.126,2022.75
2022,Q4,2022 Q4,South West,PTSD,409,10.6,53,1156,0.632,0.118,2022.75
2022,Q4,2022 Q4,South West,Eating Disorders,230,9.8,27,983,0.627,0.14,2022.75
2022,Q4,2022 Q4,South West,Personality Disorders,344,10.7,36,1327,0.627,0.116,2022.75
2022,Q4,2022 Q4,South West,ADHD,469,8.6,54,1245,0.71,0.138,2022.75
2022,Q4,2022 Q4,Midlands,Depression,2161,8.0,277,8505,0.644,0.14,2022.75
2022,Q4,2022 Q4,Midlands,Anxiety Disorders,1713,10.4,176,4696,0.686,0.143,2022.75
2022,Q4,2022 Q4,Midlands,Bipolar Disorder,540,12.9,57,2198,0.681,0.153,2022.75
2022,Q4,2022 Q4,Midlands,Schizophrenia/Psychosis,390,8.2,44,1206,0.699,0.142,2022.75
2022,Q4,2022 Q4,Midlands,PTSD,727,9.3,86,1971,0.709,0.14,2022.75
2022,Q4,2022 Q4,Midlands,Eating Disorders,426,7.7,58,1644,0.652,0.133,2022.75
2022,Q4,2022 Q4,Midlands,Personality Disorders,572,12.4,73,2783,0.643,0.127,2022.75
2022,Q4,2022 Q4,Midlands,ADHD,826,8.8,102,2944,0.703,0.15,2022.75
2022,Q4,2022 Q4,North West,Depression,1582,7.6,199,5449,0.698,0.124,2022.75
2022,Q4,2022 Q4,North West,Anxiety Disorders,1350,10.4,147,2259,0.626,0.15,2022.75
2022,Q4,2022 Q4,North West,Bipolar Disorder,419,9.1,47,1759,0.671,0.118,2022.75
2022,Q4,2022 Q4,North West,Schizophrenia/Psychosis,296,6.4,32,981,0.634,0.116,2022.75
2022,Q4,2022 Q4,North West,PTSD,577,9.8,75,1744,0.649,0.128,2022.75
2022,Q4,2022 Q4,North West,Eating Disorders,347,11.5,42,1645,0.69,0.141,2022.75
2022,Q4,2022 Q4,North West,Personality Disorders,434,7.4,46,1161,0.684,0.148,2022.75
2022,Q4,2022 Q4,North West,ADHD,734,6.7,77,2442,0.697,0.137,2022.75
2022,Q4,2022 Q4,North East & Yorkshire,Depression,1509,11.4,199,7130,0.622,0.144,2022.75
2022,Q4,2022 Q4,North East & Yorkshire,Anxiety Disorders,1341,11.8,151,2575,0.712,0.115,2022.75
2022,Q4,2022 Q4,North East & Yorkshire,Bipolar Disorder,375,10.9,40,858,0.64,0.134,2022.75
2022,Q4,2022 Q4,North East & Yorkshire,Schizophrenia/Psychosis,282,8.4,36,900,0.666,0.15,2022.75
2022,Q4,2022 Q4,North East & Yorkshire,PTSD,499,6.5,53,1770,0.684,0.138,2022.75
2022,Q4,2022 Q4,North East & Yorkshire,Eating Disorders,330,8.3,38,498,0.714,0.126,2022.75
2022,Q4,2022 Q4,North East & Yorkshire,Personality Disorders,409,11.8,45,555,0.708,0.125,2022.75
2022,Q4,2022 Q4,North East & Yorkshire,ADHD,675,10.3,90,1985,0.633,0.153,2022.75
2022,Q4,2022 Q4,East of England,Depression,904,10.0,102,3166,0.635,0.126,2022.75
2022,Q4,2022 Q4,East of England,Anxiety Disorders,730,13.0,78,1962,0.629,0.14,2022.75
2022,Q4,2022 Q4,East of England,Bipolar Disorder,216,13.0,26,465,0.684,0.141,2022.75
2022,Q4,2022 Q4,East of England,Schizophrenia/Psychosis,166,12.0,20,542,0.699,0.154,2022.75
2022,Q4,2022 Q4,East of England,PTSD,308,12.3,42,1579,0.715,0.141,2022.75
2022,Q4,2022 Q4,East of England,Eating Disorders,187,9.1,24,698,0.707,0.129,2022.75
2022,Q4,2022 Q4,East of England,Personality Disorders,265,5.3,29,363,0.692,0.151,2022.75
2022,Q4,2022 Q4,East of England,ADHD,418,9.9,53,1435,0.641,0.117,2022.75
2023,Q1,2023 Q1,London,Depression,2197,12.5,281,9488,0.624,0.161,2023.0
2023,Q1,2023 Q1,London,Anxiety Disorders,1808,15.5,193,3202,0.68,0.141,2023.0
2023,Q1,2023 Q1,London,Bipolar Disorder,584,16.0,61,923,0.6,0.168,2023.0
2023,Q1,2023 Q1,London,Schizophrenia/Psychosis,392,10.2,49,1041,0.695,0.169,2023.0
2023,Q1,2023 Q1,London,PTSD,815,10.9,111,3391,0.694,0.139,2023.0
2023,Q1,2023 Q1,London,Eating Disorders,473,11.2,62,1488,0.636,0.136,2023.0
2023,Q1,2023 Q1,London,Personality Disorders,635,12.0,74,2133,0.615,0.171,2023.0
2023,Q1,2023 Q1,London,ADHD,1028,11.1,106,2822,0.61,0.155,2023.0
2023,Q1,2023 Q1,South East,Depression,1662,15.0,196,5469,0.669,0.161,2023.0
2023,Q1,2023 Q1,South East,Anxiety Disorders,1264,15.3,132,2239,0.634,0.153,2023.0
2023,Q1,2023 Q1,South East,Bipolar Disorder,419,15.3,49,1329,0.678,0.156,2023.0
2023,Q1,2023 Q1,South East,Schizophrenia/Psychosis,295,16.2,36,582,0.64,0.138,2023.0
2023,Q1,2023 Q1,South East,PTSD,519,10.1,66,1494,0.63,0.152,2023.0
2023,Q1,2023 Q1,South East,Eating Disorders,315,11.2,40,1451,0.612,0.132,2023.0
2023,Q1,2023 Q1,South East,Personality Disorders,410,9.0,49,2263,0.599,0.149,2023.0
2023,Q1,2023 Q1,South East,ADHD,690,16.1,76,1877,0.679,0.156,2023.0
2023,Q1,2023 Q1,South West,Depression,989,13.0,130,2271,0.64,0.142,2023.0
2023,Q1,2023 Q1,South West,Anxiety Disorders,941,9.9,112,4881,0.618,0.157,2023.0
2023,Q1,2023 Q1,South West,Bipolar Disorder,253,11.4,30,882,0.655,0.169,2023.0
2023,Q1,2023 Q1,South West,Schizophrenia/Psychosis,194,15.8,23,572,0.647,0.14,2023.0
2023,Q1,2023 Q1,South West,PTSD,368,12.1,41,1091,0.693,0.153,2023.0
2023,Q1,2023 Q1,South West,Eating Disorders,226,8.7,26,753,0.608,0.157,2023.0
2023,Q1,2023 Q1,South West,Personality Disorders,293,9.7,31,1038,0.639,0.169,2023.0
2023,Q1,2023 Q1,South West,ADHD,459,12.8,48,337,0.696,0.159,2023.0
2023,Q1,2023 Q1,Midlands,Depression,1803,9.1,246,7287,0.615,0.158,2023.0
2023,Q1,2023 Q1,Midlands,Anxiety Disorders,1535,13.7,193,6534,0.659,0.168,2023.0
2023,Q1,2023 Q1,Midlands,Bipolar Disorder,435,8.5,59,1279,0.637,0.161,2023.0
2023,Q1,2023 Q1,Midlands,Schizophrenia/Psychosis,343,9.7,38,837,0.639,0.141,2023.0
2023,Q1,2023 Q1,Midlands,PTSD,615,8.2,62,1117,0.666,0.165,2023.0
2023,Q1,2023 Q1,Midlands,Eating Disorders,377,12.5,46,1100,0.602,0.157,2023.0
2023,Q1,2023 Q1,Midlands,Personality Disorders,517,14.6,67,1540,0.638,0.17,2023.0
2023,Q1,2023 Q1,Midlands,ADHD,788,11.2,105,4247,0.689,0.135,2023.0
2023,Q1,2023 Q1,North West,Depression,1553,12.6,169,5472,0.679,0.166,2023.0
2023,Q1,2023 Q1,North West,Anxiety Disorders,1202,11.7,147,2731,0.663,0.133,2023.0
2023,Q1,2023 Q1,North West,Bipolar Disorder,389,11.5,52,1342,0.665,0.165,2023.0
2023,Q1,2023 Q1,North West,Schizophrenia/Psychosis,239,6.3,28,1257,0.605,0.159,2023.0
2023,Q1,2023 Q1,North West,PTSD,518,11.2,55,2238,0.663,0.139,2023.0
2023,Q1,2023 Q1,North West,Eating Disorders,329,8.7,44,1357,0.65,0.135,2023.0
2023,Q1,2023 Q1,North West,Personality Disorders,423,13.3,55,1265,0.696,0.152,2023.0
2023,Q1,2023 Q1,North West,ADHD,617,10.0,75,2329,0.653,0.136,2023.0
2023,Q1,2023 Q1,North East & Yorkshire,Depression,1330,12.9,141,3530,0.67,0.136,2023.0
2023,Q1,2023 Q1,North East & Yorkshire,Anxiety Disorders,1178,14.4,130,3026,0.662,0.141,2023.0
2023,Q1,2023 Q1,North East & Yorkshire,Bipolar Disorder,348,12.1,37,1338,0.641,0.138,2023.0
2023,Q1,2023 Q1,North East & Yorkshire,Schizophrenia/Psychosis,248,10.4,29,873,0.679,0.169,2023.0
2023,Q1,2023 Q1,North East & Yorkshire,PTSD,482,11.5,56,1852,0.683,0.152,2023.0
2023,Q1,2023 Q1,North East & Yorkshire,Eating Disorders,287,14.4,37,1026,0.638,0.145,2023.0
2023,Q1,2023 Q1,North East & Yorkshire,Personality Disorders,384,7.6,50,1567,0.647,0.145,2023.0
2023,Q1,2023 Q1,North East & Yorkshire,ADHD,541,9.2,64,1525,0.629,0.133,2023.0
2023,Q1,2023 Q1,East of England,Depression,806,16.8,92,3925,0.643,0.171,2023.0
2023,Q1,2023 Q1,East of England,Anxiety Disorders,697,9.2,82,1763,0.674,0.14,2023.0
2023,Q1,2023 Q1,East of England,Bipolar Disorder,214,11.3,27,683,0.632,0.155,2023.0
2023,Q1,2023 Q1,East of England,Schizophrenia/Psychosis,141,10.5,18,563,0.633,0.161,2023.0
2023,Q1,2023 Q1,East of England,PTSD,287,11.3,30,521,0.618,0.17,2023.0
2023,Q1,2023 Q1,East of England,Eating Disorders,191,13.1,23,607,0.625,0.16,2023.0
2023,Q1,2023 Q1,East of England,Personality Disorders,243,10.5,25,729,0.598,0.172,2023.0
2023,Q1,2023 Q1,East of England,ADHD,372,11.5,41,1636,0.613,0.143,2023.0
2023,Q2,2023 Q2,London,Depression,2401,12.5,251,10243,0.6,0.136,2023.25
2023,Q2,2023 Q2,London,Anxiety Disorders,2070,12.4,270,8832,0.645,0.146,2023.25
2023,Q2,2023 Q2,London,Bipolar Disorder,574,12.6,62,1930,0.649,0.151,2023.25
2023,Q2,2023 Q2,London,Schizophrenia/Psychosis,446,12.2,54,1778,0.603,0.135,2023.25
2023,Q2,2023 Q2,London,PTSD,831,10.2,109,3414,0.613,0.144,2023.25
2023,Q2,2023 Q2,London,Eating Disorders,503,8.5,60,1338,0.639,0.171,2023.25
2023,Q2,2023 Q2,London,Personality Disorders,650,10.6,85,2482,0.649,0.153,2023.25
2023,Q2,2023 Q2,London,ADHD,1060,10.8,120,2886,0.657,0.14,2023.25
2023,Q2,2023 Q2,South East,Depression,1568,13.4,176,5792,0.612,0.138,2023.25
2023,Q2,2023 Q2,South East,Anxiety Disorders,1477,14.9,200,6574,0.667,0.138,2023.25
2023,Q2,2023 Q2,South East,Bipolar Disorder,400,10.8,41,1311,0.668,0.148,2023.25
2023,Q2,2023 Q2,South East,Schizophrenia/Psychosis,318,10.2,43,1291,0.624,0.145,2023.25
2023,Q2,2023 Q2,South East,PTSD,587,11.9,62,1409,0.638,0.146,2023.25
2023,Q2,2023 Q2,South East,Eating Disorders,373,10.8,42,1302,0.635,0.138,2023.25
2023,Q2,2023 Q2,South East,Personality Disorders,500,9.6,57,1871,0.609,0.157,2023.25
2023,Q2,2023 Q2,South East,ADHD,672,15.2,90,1180,0.653,0.139,2023.25
2023,Q2,2023 Q2,South West,Depression,1092,12.5,136,4897,0.685,0.168,2023.25
2023,Q2,2023 Q2,South West,Anxiety Disorders,1018,11.6,130,2705,0.674,0.156,2023.25
2023,Q2,2023 Q2,South West,Bipolar Disorder,263,13.0,27,946,0.644,0.139,2023.25
2023,Q2,2023 Q2,South West,Schizophrenia/Psychosis,193,11.3,23,598,0.66,0.159,2023.25
2023,Q2,2023 Q2,South West,PTSD,419,10.5,55,1418,0.614,0.171,2023.25
2023,Q2,2023 Q2,South West,Eating Disorders,251,12.4,26,728,0.628,0.158,2023.25
2023,Q2,2023 Q2,South West,Personality Disorders,310,16.9,38,1428,0.624,0.147,2023.25
2023,Q2,2023 Q2,South West,ADHD,503,12.6,61,1485,0.674,0.161,2023.25
2023,Q2,2023 Q2,Midlands,Depression,1910,14.0,224,6627,0.695,0.15,2023.25
2023,Q2,2023 Q2,Midlands,Anxiety Disorders,1620,12.7,183,4936,0.685,0.167,2023.25
2023,Q2,2023 Q2,Midlands,Bipolar Disorder,489,12.0,55,1358,0.676,0.15,2023.25
2023,Q2,2023 Q2,Midlands,Schizophrenia/Psychosis,357,10.0,42,1615,0.636,0.147,2023.25
2023,Q2,2023 Q2,Midlands,PTSD,718,10.1,86,3192,0.665,0.143,2023.25
2023,Q2,2023 Q2,Midlands,Eating Disorders,414,11.8,50,1512,0.663,0.133,2023.25
2023,Q2,2023 Q2,Midlands,Personality Disorders,583,18.9,67,2211,0.606,0.14,2023.25
2023,Q2,2023 Q2,Midlands,ADHD,921,9.2,95,832,0.602,0.161,2023.25
2023,Q2,2023 Q2,North West,Depression,1568,7.3,201,5716,0.615,0.14,2023.25
2023,Q2,2023 Q2,North West,Anxiety Disorders,1328,8.9,166,3545,0.663,0.165,2023.25
2023,Q2,2023 Q2,North West,Bipolar Disorder,384,11.0,52,1320,0.658,0.16,2023.25
2023,Q2,2023 Q2,North West,Schizophrenia/Psychosis,256,10.0,31,873,0.69,0.171,2023.25
2023,Q2,2023 Q2,North West,PTSD,560,13.1,70,1924,0.604,0.151,2023.25
2023,Q2,2023 Q2,North West,Eating Disorders,320,5.2,39,569,0.634,0.139,2023.25
2023,Q2,2023 Q2,North West,Personality Disorders,445,12.6,50,1795,0.692,0.168,2023.25
2023,Q2,2023 Q2,North West,ADHD,637,12.0,77,2711,0.601,0.142,2023.25
2023,Q2,2023 Q2,North East & Yorkshire,Depression,1438,13.7,185,8224,0.626,0.155,2023.25
2023,Q2,2023 Q2,North East & Yorkshire,Anxiety Disorders,1159,15.2,147,3503,0.697,0.143,2023.25
2023,Q2,2023 Q2,North East & Yorkshire,Bipolar Disorder,361,9.7,47,599,0.666,0.167,2023.25
2023,Q2,2023 Q2,North East & Yorkshire,Schizophrenia/Psychosis,246,10.6,27,915,0.649,0.17,2023.25
2023,Q2,2023 Q2,North East & Yorkshire,PTSD,479,13.7,55,1368,0.618,0.149,2023.25
2023,Q2,2023 Q2,North East & Yorkshire,Eating Disorders,304,11.8,36,1073,0.697,0.151,2023.25
2023,Q2,2023 Q2,North East & Yorkshire,Personality Disorders,384,10.3,41,614,0.693,0.163,2023.25
2023,Q2,2023 Q2,North East & Yorkshire,ADHD,597,15.4,81,2690,0.686,0.153,2023.25
2023,Q2,2023 Q2,East of England,Depression,930,15.8,98,4354,0.611,0.153,2023.25
2023,Q2,2023 Q2,East of England,Anxiety Disorders,735,11.6,89,2190,0.695,0.151,2023.25
2023,Q2,2023 Q2,East of England,Bipolar Disorder,207,14.4,28,824,0.641,0.145,2023.25
2023,Q2,2023 Q2,East of England,Schizophrenia/Psychosis,169,12.5,19,348,0.602,0.146,2023.25
2023,Q2,2023 Q2,East of England,PTSD,306,12.2,34,987,0.679,0.134,2023.25
2023,Q2,2023 Q2,East of England,Eating Disorders,192,13.2,25,938,0.663,0.171,2023.25
2023,Q2,2023 Q2,East of England,Personality Disorders,263,11.5,27,930,0.651,0.137,2023.25
2023,Q2,2023 Q2,East of England,ADHD,387,17.2,39,987,0.617,0.152,2023.25
2023,Q3,2023 Q3,London,Depression,2395,8.8,305,3907,0.658,0.144,2023.5
2023,Q3,2023 Q3,London,Anxiety Disorders,1887,11.1,194,3977,0.62,0.163,2023.5
2023,Q3,2023 Q3,London,Bipolar Disorder,531,11.8,54,1153,0.606,0.164,2023.5
2023,Q3,2023 Q3,London,Schizophrenia/Psychosis,416,11.1,54,1571,0.683,0.164,2023.5
2023,Q3,2023 Q3,London,PTSD,798,13.4,102,2488,0.696,0.138,2023.5
2023,Q3,2023 Q3,London,Eating Disorders,457,13.5,49,1127,0.605,0.172,2023.5
2023,Q3,2023 Q3,London,Personality Disorders,589,10.8,77,2807,0.653,0.168,2023.5
2023,Q3,2023 Q3,London,ADHD,1022,13.9,136,2527,0.644,0.156,2023.5
2023,Q3,2023 Q3,South East,Depression,1447,11.8,152,2122,0.654,0.152,2023.5
2023,Q3,2023 Q3,South East,Anxiety Disorders,1231,7.1,148,3345,0.657,0.132,2023.5
2023,Q3,2023 Q3,South East,Bipolar Disorder,396,9.7,41,1608,0.673,0.17,2023.5
2023,Q3,2023 Q3,South East,Schizophrenia/Psychosis,260,9.4,31,730,0.613,0.146,2023.5
2023,Q3,2023 Q3,South East,PTSD,561,6.7,65,2387,0.654,0.132,2023.5
2023,Q3,2023 Q3,South East,Eating Disorders,304,13.1,33,983,0.635,0.155,2023.5
2023,Q3,2023 Q3,South East,Personality Disorders,461,12.5,53,1220,0.645,0.134,2023.5
2023,Q3,2023 Q3,South East,ADHD,620,11.3,69,2726,0.636,0.166,2023.5
2023,Q3,2023 Q3,South West,Depression,1056,9.9,117,2949,0.69,0.155,2023.5
2023,Q3,2023 Q3,South West,Anxiety Disorders,875,7.1,114,4313,0.65,0.137,2023.5
2023,Q3,2023 Q3,South West,Bipolar Disorder,238,13.2,26,740,0.685,0.163,2023.5
2023,Q3,2023 Q3,South West,Schizophrenia/Psychosis,174,9.3,20,662,0.648,0.161,2023.5
2023,Q3,2023 Q3,South West,PTSD,340,10.4,41,312,0.68,0.139,2023.5
2023,Q3,2023 Q3,South West,Eating Disorders,228,12.7,28,1194,0.639,0.138,2023.5
2023,Q3,2023 Q3,South West,Personality Disorders,297,16.9,33,1027,0.689,0.155,2023.5
2023,Q3,2023 Q3,South West,ADHD,406,15.4,53,1352,0.647,0.168,2023.5
2023,Q3,2023 Q3,Midlands,Depression,1759,13.6,236,6236,0.667,0.166,2023.5
2023,Q3,2023 Q3,Midlands,Anxiety Disorders,1463,10.4,158,5455,0.622,0.149,2023.5
2023,Q3,2023 Q3,Midlands,Bipolar Disorder,438,9.4,49,1214,0.655,0.15,2023.5
2023,Q3,2023 Q3,Midlands,Schizophrenia/Psychosis,318,12.6,41,1242,0.631,0.162,2023.5
2023,Q3,2023 Q3,Midlands,PTSD,616,10.5,80,1683,0.623,0.135,2023.5
2023,Q3,2023 Q3,Midlands,Eating Disorders,368,12.3,40,1429,0.654,0.153,2023.5
2023,Q3,2023 Q3,Midlands,Personality Disorders,535,12.7,60,1499,0.667,0.133,2023.5
2023,Q3,2023 Q3,Midlands,ADHD,767,12.9,80,909,0.677,0.141,2023.5
2023,Q3,2023 Q3,North West,Depression,1461,12.1,187,7266,0.664,0.146,2023.5
2023,Q3,2023 Q3,North West,Anxiety Disorders,1278,12.9,164,2328,0.636,0.144,2023.5
2023,Q3,2023 Q3,North West,Bipolar Disorder,353,16.4,47,1527,0.608,0.141,2023.5
2023,Q3,2023 Q3,North West,Schizophrenia/Psychosis,262,12.1,30,901,0.607,0.15,2023.5
2023,Q3,2023 Q3,North West,PTSD,485,13.8,50,1101,0.681,0.149,2023.5
2023,Q3,2023 Q3,North West,Eating Disorders,309,10.7,32,727,0.694,0.164,2023.5
2023,Q3,2023 Q3,North West,Personality Disorders,403,8.9,49,1195,0.692,0.132,2023.5
2023,Q3,2023 Q3,North West,ADHD,583,11.8,77,1561,0.646,0.172,2023.5
2023,Q3,2023 Q3,North East & Yorkshire,Depression,1358,7.4,165,3699,0.628,0.135,2023.5
2023,Q3,2023 Q3,North East & Yorkshire,Anxiety Disorders,1041,14.5,127,3369,0.698,0.143,2023.5
2023,Q3,2023 Q3,North East & Yorkshire,Bipolar Disorder,318,10.7,35,895,0.677,0.168,2023.5
2023,Q3,2023 Q3,North East & Yorkshire,Schizophrenia/Psychosis,253,12.5,28,715,0.609,0.167,2023.5
2023,Q3,2023 Q3,North East & Yorkshire,PTSD,481,10.8,54,991,0.672,0.15,2023.5
2023,Q3,2023 Q3,North East & Yorkshire,Eating Disorders,305,11.0,36,867,0.648,0.145,2023.5
2023,Q3,2023 Q3,North East & Yorkshire,Personality Disorders,391,12.4,47,1449,0.681,0.144,2023.5
2023,Q3,2023 Q3,North East & Yorkshire,ADHD,556,10.5,62,764,0.694,0.145,2023.5
2023,Q3,2023 Q3,East of England,Depression,760,9.7,80,2266,0.62,0.151,2023.5
2023,Q3,2023 Q3,East of England,Anxiety Disorders,688,13.0,80,2754,0.631,0.145,2023.5
2023,Q3,2023 Q3,East of England,Bipolar Disorder,211,11.1,22,869,0.622,0.169,2023.5
2023,Q3,2023 Q3,East of England,Schizophrenia/Psychosis,153,11.0,18,770,0.696,0.171,2023.5
2023,Q3,2023 Q3,East of England,PTSD,276,10.1,30,969,0.666,0.148,2023.5
2023,Q3,2023 Q3,East of England,Eating Disorders,186,11.5,25,523,0.688,0.138,2023.5
2023,Q3,2023 Q3,East of England,Personality Disorders,227,8.7,31,961,0.689,0.139,2023.5
2023,Q3,2023 Q3,East of England,ADHD,327,10.5,38,668,0.658,0.135,2023.5
2023,Q4,2023 Q4,London,Depression,2527,14.6,282,4565,0.689,0.157,2023.75
2023,Q4,2023 Q4,London,Anxiety Disorders,2109,12.1,238,5117,0.637,0.139,2023.75
2023,Q4,2023 Q4,London,Bipolar Disorder,668,11.9,70,2291,0.66,0.146,2023.75
2023,Q4,2023 Q4,London,Schizophrenia/Psychosis,498,8.6,54,1389,0.675,0.143,2023.75
2023,Q4,2023 Q4,London,PTSD,984,10.3,116,2277,0.692,0.169,2023.75
2023,Q4,2023 Q4,London,Eating Disorders,539,9.5,64,1589,0.644,0.168,2023.75
2023,Q4,2023 Q4,London,Personality Disorders,806,11.5,108,945,0.679,0.132,2023.75
2023,Q4,2023 Q4,London,ADHD,1099,8.3,119,2930,0.602,0.158,2023.75
2023,Q4,2023 Q4,South East,Depression,1733,12.9,206,6360,0.64,0.171,2023.75
2023,Q4,2023 Q4,South East,Anxiety Disorders,1470,10.2,159,3238,0.636,0.168,2023.75
2023,Q4,2023 Q4,South East,Bipolar Disorder,458,13.6,47,1264,0.619,0.155,2023.75
2023,Q4,2023 Q4,South East,Schizophrenia/Psychosis,327,11.6,40,965,0.668,0.158,2023.75
2023,Q4,2023 Q4,South East,PTSD,625,11.5,66,1393,0.693,0.151,2023.75
2023,Q4,2023 Q4,South East,Eating Disorders,374,11.9,42,1709,0.679,0.167,2023.75
2023,Q4,2023 Q4,South East,Personality Disorders,529,12.1,68,1584,0.612,0.141,2023.75
2023,Q4,2023 Q4,South East,ADHD,819,5.4,83,1467,0.68,0.146,2023.75
2023,Q4,2023 Q4,South West,Depression,1209,14.4,164,5951,0.651,0.148,2023.75
2023,Q4,2023 Q4,South West,Anxiety Disorders,1104,8.0,117,4181,0.682,0.146,2023.75
2023,Q4,2023 Q4,South West,Bipolar Disorder,308,7.9,38,1022,0.604,0.149,2023.75
2023,Q4,2023 Q4,South West,Schizophrenia/Psychosis,216,15.4,28,692,0.675,0.134,2023.75
2023,Q4,2023 Q4,South West,PTSD,408,13.2,53,1510,0.682,0.144,2023.75
2023,Q4,2023 Q4,South West,Eating Disorders,254,8.4,26,706,0.693,0.142,2023.75
2023,Q4,2023 Q4,South West,Personality Disorders,328,15.9,44,1534,0.633,0.157,2023.75
2023,Q4,2023 Q4,South West,ADHD,476,12.5,61,1504,0.633,0.147,2023.75
2023,Q4,2023 Q4,Midlands,Depression,2173,9.7,284,6176,0.626,0.14,2023.75
2023,Q4,2023 Q4,Midlands,Anxiety Disorders,1854,10.4,194,6272,0.634,0.162,2023.75
2023,Q4,2023 Q4,Midlands,Bipolar Disorder,544,12.6,65,2496,0.602,0.171,2023.75
2023,Q4,2023 Q4,Midlands,Schizophrenia/Psychosis,378,12.5,42,867,0.657,0.155,2023.75
2023,Q4,2023 Q4,Midlands,PTSD,765,10.1,90,3045,0.652,0.159,2023.75
2023,Q4,2023 Q4,Midlands,Eating Disorders,484,15.5,51,945,0.691,0.147,2023.75
2023,Q4,2023 Q4,Midlands,Personality Disorders,640,14.0,77,2133,0.691,0.151,2023.75
2023,Q4,2023 Q4,Midlands,ADHD,925,11.9,102,2640,0.688,0.168,2023.75
2023,Q4,2023 Q4,North West,Depression,1800,16.4,234,6983,0.611,0.156,2023.75
2023,Q4,2023 Q4,North West,Anxiety Disorders,1334,8.4,144,4022,0.635,0.149,2023.75
2023,Q4,2023 Q4,North West,Bipolar Disorder,428,11.4,46,992,0.655,0.157,2023.75
2023,Q4,2023 Q4,North West,Schizophrenia/Psychosis,303,9.3,39,1471,0.641,0.151,2023.75
2023,Q4,2023 Q4,North West,PTSD,614,7.6,64,2277,0.607,0.169,2023.75
2023,Q4,2023 Q4,North West,Eating Disorders,371,10.6,45,941,0.682,0.134,2023.75
2023,Q4,2023 Q4,North West,Personality Disorders,460,7.8,48,1607,0.601,0.142,2023.75
2023,Q4,2023 Q4,North West,ADHD,764,15.4,103,2374,0.639,0.14,2023.75
2023,Q4,2023 Q4,North East & Yorkshire,Depression,1565,11.9,191,4714,0.689,0.137,2023.75
2023,Q4,2023 Q4,North East & Yorkshire,Anxiety Disorders,1345,10.8,160,5721,0.605,0.143,2023.75
2023,Q4,2023 Q4,North East & Yorkshire,Bipolar Disorder,379,11.2,44,1293,0.665,0.138,2023.75
2023,Q4,2023 Q4,North East & Yorkshire,Schizophrenia/Psychosis,278,12.9,34,1060,0.665,0.137,2023.75
